"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","1","4492","16","0","2026","1","",7,395,396,396,3860600,0,0,751,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1098,-73.5,-1100,-73.5,-1105,-73.6,-2009465,-34.2,0,0.0,0,0.0,449,148.7
"US000","1","44921","17","0","2026","1","",7,395,396,396,3860600,0,0,751,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1098,-73.5,-1100,-73.5,-1105,-73.6,-2009465,-34.2,0,0.0,0,0.0,449,148.7
"US000","1","449210","18","0","2026","1","",7,395,396,396,3860600,0,0,751,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1098,-73.5,-1100,-73.5,-1105,-73.6,-2009465,-34.2,0,0.0,0,0.0,449,148.7
"US000","1","455","15","0","2026","1","",286,24646,24617,24497,235021214,0,0,735,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.3,-611,-2.4,-609,-2.4,-452,-1.8,-3414622,-1.4,0,0.0,0,0.0,6,0.8
"US000","1","4551","16","0","2026","1","",215,15883,15856,15757,157232156,0,0,764,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-728,-4.4,-729,-4.4,-589,-3.6,-1210894,-0.8,0,0.0,0,0.0,26,3.5
"US000","1","45511","17","0","2026","1","",215,15883,15856,15757,157232156,0,0,764,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-728,-4.4,-729,-4.4,-589,-3.6,-1210894,-0.8,0,0.0,0,0.0,26,3.5
"US000","1","455110","18","0","2026","1","",215,15883,15856,15757,157232156,0,0,764,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-728,-4.4,-729,-4.4,-589,-3.6,-1210894,-0.8,0,0.0,0,0.0,26,3.5
"US000","1","4552","16","0","2026","1","",71,8763,8761,8740,77789058,0,0,683,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-1.4,117,1.4,120,1.4,137,1.6,-2203728,-2.8,0,0.0,0,0.0,-30,-4.2
"US000","1","45521","17","0","2026","1","",71,8763,8761,8740,77789058,0,0,683,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-1.4,117,1.4,120,1.4,137,1.6,-2203728,-2.8,0,0.0,0,0.0,-30,-4.2
"US000","1","455211","18","0","2026","1","",27,5250,5254,5236,58223118,0,0,854,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-3.6,152,3.0,150,2.9,164,3.2,-2686433,-4.4,0,0.0,0,0.0,-66,-7.2
"US000","1","455219","18","0","2026","1","",44,3513,3507,3504,19565940,0,0,429,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-35,-1.0,-30,-0.8,-27,-0.8,482705,2.5,0,0.0,0,0.0,14,3.4
"US000","1","457","15","0","2026","1","",53,1209,1218,1229,12499147,0,0,789,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,3.9,-52,-4.1,-48,-3.8,-27,-2.1,92467,0.7,0,0.0,0,0.0,32,4.2
"US000","1","4571","16","0","2026","1","",53,1209,1218,1229,12499147,0,0,789,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,3.9,-52,-4.1,-48,-3.8,-27,-2.1,92467,0.7,0,0.0,0,0.0,32,4.2
"US000","1","45711","17","0","2026","1","",50,1181,1190,1201,12272291,0,0,793,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,4.2,-53,-4.3,-47,-3.8,-28,-2.3,85287,0.7,0,0.0,0,0.0,33,4.3
"US000","1","457110","18","0","2026","1","",50,1181,1190,1201,12272291,0,0,793,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,4.2,-53,-4.3,-47,-3.8,-28,-2.3,85287,0.7,0,0.0,0,0.0,33,4.3
"US000","1","45712","17","0","2026","1","",3,28,28,28,226856,0,0,623,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,3.7,-1,-3.4,1,3.7,7180,3.3,0,0.0,0,0.0,12,2.0
"US000","1","457120","18","0","2026","1","",3,28,28,28,226856,0,0,623,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,3.7,-1,-3.4,1,3.7,7180,3.3,0,0.0,0,0.0,12,2.0
"US000","1","458","15","0","2026","1","",3,40,40,39,313216,0,0,607,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,5.3,-1,-2.4,0,0.0,44280,16.5,0,0.0,0,0.0,81,15.4
"US000","1","4581","16","0","2026","1","",3,40,40,39,313216,0,0,607,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,5.3,-1,-2.4,0,0.0,44280,16.5,0,0.0,0,0.0,81,15.4
"US000","1","45811","17","0","2026","1","",3,40,40,39,313216,0,0,607,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,5.3,-1,-2.4,0,0.0,44280,16.5,0,0.0,0,0.0,81,15.4
"US000","1","458110","18","0","2026","1","",3,40,40,39,313216,0,0,607,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,5.3,-1,-2.4,0,0.0,44280,16.5,0,0.0,0,0.0,81,15.4
"US000","1","459","15","0","2026","1","",64,605,621,630,5484411,0,0,682,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-4.5,-595,-49.6,-591,-48.8,-589,-48.3,389778,7.7,0,0.0,0,0.0,358,110.5
"US000","1","4591","16","0","2026","1","",46,183,190,196,1211104,0,0,491,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-4.2,-10,-5.2,-10,-5.0,0,0.0,15786,1.3,0,0.0,0,0.0,23,4.9
"US000","1","45911","17","0","2026","1","",44,182,189,195,1195909,0,0,488,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-4.3,-9,-4.7,-9,-4.5,1,0.5,23472,2.0,0,0.0,0,0.0,24,5.2
"US000","1","459110","18","0","2026","1","",44,182,189,195,1195909,0,0,488,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-4.3,-9,-4.7,-9,-4.5,1,0.5,23472,2.0,0,0.0,0,0.0,24,5.2
"US000","1","45912","17","0","2026","1","",2,1,1,1,15195,0,0,1169,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-50.0,-1,-50.0,-1,-50.0,-7686,-33.6,0,0.0,0,0.0,289,32.8
"US000","1","459120","18","0","2026","1","",2,1,1,1,15195,0,0,1169,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-50.0,-1,-50.0,-1,-50.0,-7686,-33.6,0,0.0,0,0.0,289,32.8
"US000","1","4592","16","0","2026","1","",1,1,1,1,35263,0,0,2713,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,465,1.3,0,0.0,0,0.0,36,1.3
"US000","1","45921","17","0","2026","1","",1,1,1,1,35263,0,0,2713,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,465,1.3,0,0.0,0,0.0,36,1.3
"US000","1","459210","18","0","2026","1","",1,1,1,1,35263,0,0,2713,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,465,1.3,0,0.0,0,0.0,36,1.3
"US000","1","4594","16","0","2026","1","",2,1,1,1,13602,0,0,1046,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,134,1.0,0,0.0,0,0.0,10,1.0
"US000","1","45942","17","0","2026","1","",2,1,1,1,13602,0,0,1046,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,134,1.0,0,0.0,0,0.0,10,1.0
"US000","1","459420","18","0","2026","1","",2,1,1,1,13602,0,0,1046,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,134,1.0,0,0.0,0,0.0,10,1.0
"US000","1","4599","16","0","2026","1","",15,420,429,432,4224442,0,0,761,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-6.2,-585,-58.2,-581,-57.5,-589,-57.7,373393,9.7,0,0.0,0,0.0,468,159.7
"US000","1","45992","17","0","2026","1","",1,4,4,4,57773,0,0,1111,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,300.0,3,300.0,1,33.3,29827,106.7,0,0.0,0,0.0,-179,-13.9
"US000","1","459920","18","0","2026","1","",1,4,4,4,57773,0,0,1111,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,300.0,3,300.0,1,33.3,29827,106.7,0,0.0,0,0.0,-179,-13.9
"US000","1","45999","17","0","2026","1","",14,416,425,428,4166669,0,0,758,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-6.7,-588,-58.6,-584,-57.9,-590,-58.0,343566,9.0,0,0.0,0,0.0,467,160.5
"US000","1","459999","18","0","2026","1","",14,416,425,428,4166669,0,0,758,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-6.7,-588,-58.6,-584,-57.9,-590,-58.0,343566,9.0,0,0.0,0,0.0,467,160.5
"US000","1","48-49","14","0","2026","1","",29369,606145,616135,615510,12850845539,0,0,1614,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-385,-1.3,-10536,-1.7,1848,0.3,1744,0.3,552263030,4.5,0,0.0,0,0.0,75,4.9
"US000","1","481","15","0","2026","1","",3,20,16,25,212620,0,0,804,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,33.3,0,0.0,2,8.7,18136,9.3,0,0.0,0,0.0,-27,-3.2
"US000","1","4812","16","0","2026","1","",3,20,16,25,212620,0,0,804,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,33.3,0,0.0,2,8.7,18136,9.3,0,0.0,0,0.0,-27,-3.2
"US000","1","48121","17","0","2026","1","",3,20,16,25,212620,0,0,804,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,33.3,0,0.0,2,8.7,18136,9.3,0,0.0,0,0.0,-27,-3.2
"US000","1","481219","18","0","2026","1","",3,20,16,25,212620,0,0,804,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,33.3,0,0.0,2,8.7,18136,9.3,0,0.0,0,0.0,-27,-3.2
"US000","1","483","15","0","2026","1","",1,109,109,111,3092735,0,0,2169,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.0,-6,-5.2,-5,-4.3,406057,15.1,0,0.0,0,0.0,382,21.4
"US000","1","4831","16","0","2026","1","",1,109,109,111,3092735,0,0,2169,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.0,-6,-5.2,-5,-4.3,406057,15.1,0,0.0,0,0.0,382,21.4
"US000","1","48311","17","0","2026","1","",1,109,109,111,3092735,0,0,2169,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.0,-6,-5.2,-5,-4.3,406057,15.1,0,0.0,0,0.0,382,21.4
"US000","1","483113","18","0","2026","1","",1,109,109,111,3092735,0,0,2169,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.0,-6,-5.2,-5,-4.3,406057,15.1,0,0.0,0,0.0,382,21.4
"US000","1","484","15","0","2026","1","",2,2,2,2,93115,0,0,3581,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-33.3,-1,-33.3,-1,-33.3,-16737,-15.2,0,0.0,0,0.0,764,27.1
"US000","1","4841","16","0","2026","1","",2,2,2,2,93115,0,0,3581,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-33.3,-1,-33.3,-1,-33.3,-16737,-15.2,0,0.0,0,0.0,764,27.1
"US000","1","48412","17","0","2026","1","",2,2,2,2,93115,0,0,3581,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-33.3,-1,-33.3,-1,-33.3,-16737,-15.2,0,0.0,0,0.0,764,27.1
"US000","1","484121","18","0","2026","1","",2,2,2,2,93115,0,0,3581,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-33.3,-1,-33.3,-1,-33.3,-16737,-15.2,0,0.0,0,0.0,764,27.1
"US000","1","487","15","0","2026","1","",2,105,108,105,1290360,0,0,936,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.2,-8,-6.9,-12,-10.3,73328,6.0,0,0.0,0,0.0,122,15.0
"US000","1","4879","16","0","2026","1","",2,105,108,105,1290360,0,0,936,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.2,-8,-6.9,-12,-10.3,73328,6.0,0,0.0,0,0.0,122,15.0
"US000","1","48799","17","0","2026","1","",2,105,108,105,1290360,0,0,936,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.2,-8,-6.9,-12,-10.3,73328,6.0,0,0.0,0,0.0,122,15.0
"US000","1","487990","18","0","2026","1","",2,105,108,105,1290360,0,0,936,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-6.2,-8,-6.9,-12,-10.3,73328,6.0,0,0.0,0,0.0,122,15.0
"US000","1","488","15","0","2026","1","",129,12402,12403,12493,551829096,0,0,3414,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.8,-385,-3.0,-324,-2.5,-233,-1.8,61407369,12.5,0,0.0,0,0.0,454,15.3
"US000","1","4881","16","0","2026","1","",129,12402,12403,12493,551829096,0,0,3414,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.8,-385,-3.0,-324,-2.5,-233,-1.8,61407369,12.5,0,0.0,0,0.0,454,15.3
"US000","1","48811","17","0","2026","1","",129,12402,12403,12493,551829096,0,0,3414,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.8,-385,-3.0,-324,-2.5,-233,-1.8,61407369,12.5,0,0.0,0,0.0,454,15.3
"US000","1","488111","18","0","2026","1","",128,12386,12386,12477,551696955,0,0,3418,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.8,-384,-3.0,-324,-2.5,-232,-1.8,61401875,12.5,0,0.0,0,0.0,455,15.4
"US000","1","488119","18","0","2026","1","",1,16,17,16,132141,0,0,622,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-5.9,0,0.0,-1,-5.9,5494,4.3,0,0.0,0,0.0,49,8.6
"US000","1","491","15","0","2026","1","",29222,592155,602148,601421,12284770875,0,0,1579,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-384,-1.3,-10139,-1.7,2185,0.4,1982,0.3,490527271,4.2,0,0.0,0,0.0,68,4.5
"US000","1","4911","16","0","2026","1","",29222,592155,602148,601421,12284770875,0,0,1579,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-384,-1.3,-10139,-1.7,2185,0.4,1982,0.3,490527271,4.2,0,0.0,0,0.0,68,4.5
"US000","1","49111","17","0","2026","1","",29222,592155,602148,601421,12284770875,0,0,1579,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-384,-1.3,-10139,-1.7,2185,0.4,1982,0.3,490527271,4.2,0,0.0,0,0.0,68,4.5
"US000","1","491110","18","0","2026","1","",29222,592155,602148,601421,12284770875,0,0,1579,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-384,-1.3,-10139,-1.7,2185,0.4,1982,0.3,490527271,4.2,0,0.0,0,0.0,68,4.5
"US000","1","493","15","0","2026","1","",10,1352,1349,1353,9556738,0,0,544,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-0.1,2,0.1,11,0.8,-152394,-1.6,0,0.0,0,0.0,-10,-1.8
"US000","1","4931","16","0","2026","1","",10,1352,1349,1353,9556738,0,0,544,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-0.1,2,0.1,11,0.8,-152394,-1.6,0,0.0,0,0.0,-10,-1.8
"US000","1","49311","17","0","2026","1","",8,1300,1297,1298,7989222,0,0,473,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,11,0.9,14,1.1,18,1.4,103961,1.3,0,0.0,0,0.0,1,0.2
"US000","1","493110","18","0","2026","1","",8,1300,1297,1298,7989222,0,0,473,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,11,0.9,14,1.1,18,1.4,103961,1.3,0,0.0,0,0.0,1,0.2
"US000","1","49319","17","0","2026","1","",2,52,52,55,1567516,0,0,2275,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-13,-20.0,-12,-18.8,-7,-11.3,-256355,-14.1,0,0.0,0,0.0,71,3.2
"US000","1","493190","18","0","2026","1","",2,52,52,55,1567516,0,0,2275,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-13,-20.0,-12,-18.8,-7,-11.3,-256355,-14.1,0,0.0,0,0.0,71,3.2
"US000","1","51","14","0","2026","1","",152,6062,6034,6043,174386424,0,0,2219,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.7,-521,-7.9,-533,-8.1,-470,-7.2,5791353,3.4,0,0.0,0,0.0,240,12.1
"US000","1","512","15","0","2026","1","",6,37,39,39,380521,0,0,764,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,8.8,2,5.4,3,8.3,15458,4.2,0,0.0,0,0.0,-23,-2.9
"US000","1","5121","16","0","2026","1","",6,37,39,39,380521,0,0,764,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,8.8,2,5.4,3,8.3,15458,4.2,0,0.0,0,0.0,-23,-2.9
"US000","1","51213","17","0","2026","1","",2,2,2,2,4729,0,0,182,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,-1792,-27.5,0,0.0,0,0.0,-69,-27.5
"US000","1","512131","18","0","2026","1","",2,2,2,2,4729,0,0,182,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,-1792,-27.5,0,0.0,0,0.0,-69,-27.5
"US000","1","51219","17","0","2026","1","",4,35,37,37,375792,0,0,796,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,9.4,2,5.7,3,8.8,17250,4.8,0,0.0,0,0.0,-23,-2.8
"US000","1","512199","18","0","2026","1","",4,35,37,37,375792,0,0,796,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,9.4,2,5.7,3,8.8,17250,4.8,0,0.0,0,0.0,-23,-2.8
"US000","1","513","15","0","2026","1","",7,122,122,122,3320297,0,0,2094,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,-2,-1.6,-1,-0.8,262215,8.6,0,0.0,0,0.0,182,9.5
"US000","1","5131","16","0","2026","1","",7,122,122,122,3320297,0,0,2094,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,-2,-1.6,-1,-0.8,262215,8.6,0,0.0,0,0.0,182,9.5
"US000","1","51311","17","0","2026","1","",1,59,59,58,1486501,0,0,1949,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.7,-3,-4.8,-4,-6.5,225312,17.9,0,0.0,0,0.0,367,23.2
"US000","1","513110","18","0","2026","1","",1,59,59,58,1486501,0,0,1949,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.7,-3,-4.8,-4,-6.5,225312,17.9,0,0.0,0,0.0,367,23.2
"US000","1","51313","17","0","2026","1","",4,46,46,47,1151211,0,0,1911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,12.2,5,12.2,7,17.5,146696,14.6,0,0.0,0,0.0,11,0.6
"US000","1","513130","18","0","2026","1","",4,46,46,47,1151211,0,0,1911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,12.2,5,12.2,7,17.5,146696,14.6,0,0.0,0,0.0,11,0.6
"US000","1","51314","17","0","2026","1","",1,13,13,13,552756,0,0,3271,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-5,-27.8,-5,-27.8,-5,-27.8,-118362,-17.6,0,0.0,0,0.0,403,14.1
"US000","1","513140","18","0","2026","1","",1,13,13,13,552756,0,0,3271,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-5,-27.8,-5,-27.8,-5,-27.8,-118362,-17.6,0,0.0,0,0.0,403,14.1
"US000","1","51319","17","0","2026","1","",1,4,4,4,129829,0,0,2497,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,33.3,1,33.3,1,33.3,8569,7.1,0,0.0,0,0.0,-612,-19.7
"US000","1","513199","18","0","2026","1","",1,4,4,4,129829,0,0,2497,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,33.3,1,33.3,1,33.3,8569,7.1,0,0.0,0,0.0,-612,-19.7
"US000","1","518","15","0","2026","1","",1,993,987,992,21844481,0,0,1696,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-196,-16.5,-195,-16.5,-172,-14.8,2251871,11.5,0,0.0,0,0.0,417,32.6
"US000","1","5182","16","0","2026","1","",1,993,987,992,21844481,0,0,1696,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-196,-16.5,-195,-16.5,-172,-14.8,2251871,11.5,0,0.0,0,0.0,417,32.6
"US000","1","51821","17","0","2026","1","",1,993,987,992,21844481,0,0,1696,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-196,-16.5,-195,-16.5,-172,-14.8,2251871,11.5,0,0.0,0,0.0,417,32.6
"US000","1","518210","18","0","2026","1","",1,993,987,992,21844481,0,0,1696,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-196,-16.5,-195,-16.5,-172,-14.8,2251871,11.5,0,0.0,0,0.0,417,32.6
"US000","1","519","15","0","2026","1","",138,4910,4886,4890,148841125,0,0,2339,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.7,-328,-6.3,-338,-6.5,-300,-5.8,3261809,2.2,0,0.0,0,0.0,193,9.0
"US000","1","5192","16","0","2026","1","",138,4910,4886,4890,148841125,0,0,2339,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.7,-328,-6.3,-338,-6.5,-300,-5.8,3261809,2.2,0,0.0,0,0.0,193,9.0
"US000","1","51921","17","0","2026","1","",138,4910,4886,4890,148841125,0,0,2339,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.7,-328,-6.3,-338,-6.5,-300,-5.8,3261809,2.2,0,0.0,0,0.0,193,9.0
"US000","1","519210","18","0","2026","1","",138,4910,4886,4890,148841125,0,0,2339,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.7,-328,-6.3,-338,-6.5,-300,-5.8,3261809,2.2,0,0.0,0,0.0,193,9.0
"US000","1","52","14","0","2026","1","",820,10189,9713,9757,486337724,0,0,3784,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-5,-0.6,-3391,-25.0,-3782,-28.0,-3623,-27.1,-88978294,-15.5,0,0.0,0,0.0,502,15.3
"US000","1","521","15","0","2026","1","",1,0,0,0,276203,0,0,0,"",1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,-1,-100.0,-55690,-16.8,0,0.0,0,0.0,-76591,-100.0
"US000","1","5211","16","0","2026","1","",1,0,0,0,276203,0,0,0,"",1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,-1,-100.0,-55690,-16.8,0,0.0,0,0.0,-76591,-100.0
"US000","1","52111","17","0","2026","1","",1,0,0,0,276203,0,0,0,"",1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,-1,-100.0,-55690,-16.8,0,0.0,0,0.0,-76591,-100.0
"US000","1","521110","18","0","2026","1","",1,0,0,0,276203,0,0,0,"",1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,-1,-100.0,-55690,-16.8,0,0.0,0,0.0,-76591,-100.0
"US000","1","522","15","0","2026","1","",638,4226,4202,4277,150098777,0,0,2726,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-0.5,-2362,-35.9,-2336,-35.7,-2204,-34.0,-47300708,-24.0,0,0.0,0,0.0,403,17.3
"US000","1","5221","16","0","2026","1","",3,2,2,2,59312,0,0,2281,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,9343,18.7,0,0.0,0,0.0,359,18.7
"US000","1","52218","17","0","2026","1","",3,2,2,2,59312,0,0,2281,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,9343,18.7,0,0.0,0,0.0,359,18.7
"US000","1","522180","18","0","2026","1","",3,2,2,2,59312,0,0,2281,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,9343,18.7,0,0.0,0,0.0,359,18.7
"US000","1","5222","16","0","2026","1","",635,4224,4200,4275,150039465,0,0,2727,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-0.5,-2362,-35.9,-2336,-35.7,-2204,-34.0,-47310051,-24.0,0,0.0,0,0.0,404,17.4
